id,DateTime,Site,SiteNumber,Seconds,Latitude,Longitude,Hsig,Hmax,Tp,Tz,SST,Direction,Current Speed,Current Direction
5342,2025-03-23 03:30:00,Gold Coast Mk4,4217,1742664600,-27.96459,153.43972,0.68,1.37,7.14,4.87,25.8,80.46,0.13,103.47
5343,2025-03-23 04:00:00,Gold Coast Mk4,4217,1742666400,-27.96459,153.43972,0.66,1.23,6.45,4.99,25.89,85.91,0.11,92.4
5344,2025-03-23 04:30:00,Gold Coast Mk4,4217,1742668200,-27.96465,153.4397,0.66,1.01,7.41,5.05,25.94,84.59,0.09,85.45
5345,2025-03-23 05:00:00,Gold Coast Mk4,4217,1742670000,-27.9647,153.4397,0.64,1.05,6.9,5.06,25.94,84.59,0.09,98.02
5346,2025-03-23 05:30:00,Gold Coast Mk4,4217,1742671800,-27.96473,153.43966,0.65,1.08,7.41,4.99,25.84,88.46,0.05,101.98
5347,2025-03-23 06:00:00,Gold Coast Mk4,4217,1742673600,-27.9648,153.43964,0.64,1.0,6.25,4.88,25.84,84.59,0.07,87.82
5348,2025-03-23 06:30:00,Gold Coast Mk4,4217,1742675400,-27.96488,153.43957,0.65,1.24,6.67,4.9,25.84,93.12,0.05,78.42
5349,2025-03-23 07:00:00,Gold Coast Mk4,4217,1742677200,-27.96494,153.43955,0.65,1.06,6.25,4.87,25.84,82.21,0.05,108.4
5350,2025-03-23 07:30:00,Gold Coast Mk4,4217,1742679000,-27.96492,153.43945,0.64,1.01,6.06,4.88,25.84,88.98,0.03,95.12
5351,2025-03-23 08:00:00,Gold Coast Mk4,4217,1742680800,-27.96492,153.4394,0.62,0.97,6.25,4.96,25.8,85.91,0.09,240.62
5352,2025-03-23 08:30:00,Gold Coast Mk4,4217,1742682600,-27.96497,153.43934,0.62,1.09,6.9,5.07,25.94,81.25,0.11,209.76
5353,2025-03-23 09:00:00,Gold Coast Mk4,4217,1742684400,-27.96495,153.43919,0.6,1.08,7.69,4.84,25.84,72.72,0.05,218.2
5354,2025-03-23 09:30:00,Gold Coast Mk4,4217,1742686200,-27.96494,153.4391,0.65,1.12,6.9,4.94,26.27,86.52,0.1,233.32
5355,2025-03-23 10:00:00,Gold Coast Mk4,4217,1742688000,-27.96488,153.43902,0.63,0.99,6.45,5.16,26.36,79.31,0.09,204.04
5356,2025-03-23 10:30:00,Gold Coast Mk4,4217,1742689800,-27.96485,153.43897,0.63,0.99,6.67,4.96,26.46,88.28,0.04,178.81
5357,2025-03-23 11:00:00,Gold Coast Mk4,4217,1742691600,-27.96477,153.43889,0.59,1.01,6.9,4.26,26.41,81.95,0.03,215.47
5358,2025-03-23 11:30:00,Gold Coast Mk4,4217,1742693400,-27.96443,153.4388,0.65,1.06,6.45,3.84,26.46,78.17,0.06,269.1
5359,2025-03-23 12:00:00,Gold Coast Mk4,4217,1742695200,-27.96434,153.43889,0.66,1.02,6.45,3.61,26.36,74.21,0.06,277.54
5360,2025-03-23 12:30:00,Gold Coast Mk4,4217,1742697000,-27.96432,153.43891,0.64,1.11,6.45,3.36,26.36,71.58,0.1,302.51
5361,2025-03-23 13:00:00,Gold Coast Mk4,4217,1742698800,-27.96425,153.43893,0.68,1.16,9.52,3.41,26.41,106.21,0.12,317.19
5362,2025-03-23 13:30:00,Gold Coast Mk4,4217,1742700600,-27.96426,153.43893,0.68,1.03,9.52,3.36,26.41,103.93,0.13,294.07
5363,2025-03-23 14:00:00,Gold Coast Mk4,4217,1742702400,-27.96426,153.43895,0.66,1.15,9.52,3.26,26.46,105.78,0.17,295.82
5364,2025-03-23 14:30:00,Gold Coast Mk4,4217,1742704200,-27.96425,153.43893,0.73,1.31,9.52,3.4,26.55,105.95,0.19,300.57
5365,2025-03-23 15:00:00,Gold Coast Mk4,4217,1742706000,-27.96423,153.43891,0.71,1.09,6.67,3.32,26.51,77.38,0.16,306.99
5366,2025-03-23 15:30:00,Gold Coast Mk4,4217,1742707800,-27.96423,153.43895,0.67,1.21,6.45,3.25,26.46,85.2,0.11,323.87
5367,2025-03-23 16:00:00,Gold Coast Mk4,4217,1742709600,-27.96423,153.43891,0.67,1.12,6.9,3.33,26.46,79.93,0.1,302.51
5368,2025-03-23 16:30:00,Gold Coast Mk4,4217,1742711400,-27.96425,153.43897,0.69,1.14,9.52,3.56,26.51,104.1,0.11,266.46
5369,2025-03-23 17:00:00,Gold Coast Mk4,4217,1742713200,-27.9643,153.43891,0.66,1.05,9.52,3.46,26.51,106.39,0.1,247.47
5370,2025-03-23 17:30:00,Gold Coast Mk4,4217,1742715000,-27.96446,153.4388,0.66,1.1,7.14,3.47,26.46,81.07,0.13,238.15
5371,2025-03-23 18:00:00,Gold Coast Mk4,4217,1742716800,-27.96441,153.43882,0.63,1.18,7.41,3.44,26.46,83.8,0.03,230.15
5372,2025-03-23 18:30:00,Gold Coast Mk4,4217,1742718600,-27.9644,153.43884,0.65,1.05,6.9,3.51,26.46,72.1,0.04,85.1
5373,2025-03-23 19:00:00,Gold Coast Mk4,4217,1742720400,-27.96437,153.43887,0.65,1.17,6.9,3.55,26.46,66.48,0.02,230.95
5374,2025-03-23 19:30:00,Gold Coast Mk4,4217,1742722200,-27.96437,153.43887,0.62,1.13,9.52,3.39,26.46,103.14,0.04,344.7
5375,2025-03-23 20:00:00,Gold Coast Mk4,4217,1742724000,-27.9644,153.43882,0.62,1.1,9.09,3.57,26.46,97.86,0.05,328.88
5376,2025-03-23 20:30:00,Gold Coast Mk4,4217,1742725800,-27.96437,153.43882,0.64,1.14,6.9,3.72,26.46,78.35,0.05,301.8
5377,2025-03-23 21:00:00,Gold Coast Mk4,4217,1742727600,-27.96438,153.43882,0.61,0.97,6.45,3.55,26.46,69.91,0.04,346.2
5378,2025-03-23 21:30:00,Gold Coast Mk4,4217,1742729400,-27.96432,153.43889,0.62,1.18,6.9,3.76,26.46,68.85,0.07,317.36
5379,2025-03-23 22:00:00,Gold Coast Mk4,4217,1742731200,-27.96426,153.43893,0.61,1.29,9.52,3.72,26.46,100.68,0.04,334.77
5380,2025-03-23 22:30:00,Gold Coast Mk4,4217,1742733000,-27.96426,153.43897,0.62,0.94,9.09,3.82,26.46,103.14,0.06,330.29
5381,2025-03-23 23:00:00,Gold Coast Mk4,4217,1742734800,-27.96425,153.43897,0.63,1.09,9.09,4.07,26.46,101.99,0.06,358.95
5382,2025-03-23 23:30:00,Gold Coast Mk4,4217,1742736600,-27.96422,153.43906,0.61,1.13,6.67,4.18,26.46,81.78,0.06,340.31
5383,2025-03-24 00:00:00,Gold Coast Mk4,4217,1742738400,-27.96422,153.43906,0.66,1.04,6.9,4.16,26.46,78.87,0.07,340.84
5384,2025-03-24 00:30:00,Gold Coast Mk4,4217,1742740200,-27.96425,153.43906,0.63,0.98,6.67,4.14,26.41,74.3,0.1,37.54
5385,2025-03-24 01:00:00,Gold Coast Mk4,4217,1742742000,-27.96428,153.43902,0.64,1.22,6.45,4.48,26.41,67.09,0.11,14.24
5386,2025-03-24 01:30:00,Gold Coast Mk4,4217,1742743800,-27.96432,153.43899,0.64,1.0,6.45,4.4,26.46,70.35,0.11,0.7
5387,2025-03-24 02:00:00,Gold Coast Mk4,4217,1742745600,-27.96437,153.43895,0.69,1.25,9.09,4.53,26.46,106.74,0.12,1.85
5388,2025-03-24 02:30:00,Gold Coast Mk4,4217,1742747400,-27.96438,153.43891,0.68,1.13,6.67,4.53,26.46,68.85,0.1,343.65
5389,2025-03-24 03:00:00,Gold Coast Mk4,4217,1742749200,-27.96458,153.43882,0.67,1.09,9.09,4.23,26.13,105.78,0.11,325.45
5390,2025-03-24 03:30:00,Gold Coast Mk4,4217,1742751000,-27.96459,153.43882,0.69,1.2,9.52,4.08,26.22,104.19,0.1,331.69
5391,2025-03-24 04:00:00,Gold Coast Mk4,4217,1742752800,-27.9645,153.43882,0.67,0.99,9.52,4.01,26.22,103.05,0.15,341.45
5392,2025-03-24 04:30:00,Gold Coast Mk4,4217,1742754600,-27.96438,153.43889,0.63,1.2,10.0,3.95,26.36,98.74,0.12,330.11
5393,2025-03-24 05:00:00,Gold Coast Mk4,4217,1742756400,-27.96464,153.43882,0.64,1.14,6.67,3.72,26.32,70.35,0.16,343.21
5394,2025-03-24 05:30:00,Gold Coast Mk4,4217,1742758200,-27.96501,153.43908,0.66,1.07,9.09,3.74,26.32,106.39,0.07,285.19
5395,2025-03-24 06:00:00,Gold Coast Mk4,4217,1742760000,-27.96504,153.43906,0.7,1.17,9.09,3.74,26.27,102.17,0.06,292.13
5396,2025-03-24 06:30:00,Gold Coast Mk4,4217,1742761800,-27.96498,153.43902,0.66,1.14,9.09,3.9,26.27,101.64,0.04,274.02
5397,2025-03-24 07:00:00,Gold Coast Mk4,4217,1742763600,-27.96495,153.43895,0.65,1.05,9.09,4.22,26.27,107.53,0.02,279.03
5398,2025-03-24 07:30:00,Gold Coast Mk4,4217,1742765400,-27.96492,153.43891,0.65,1.0,9.09,4.55,26.27,103.58,0.03,264.26
5399,2025-03-24 08:00:00,Gold Coast Mk4,4217,1742767200,-27.96485,153.4388,0.73,1.32,8.7,3.68,26.22,102.61,0.05,211.96
5400,2025-03-24 08:30:00,Gold Coast Mk4,4217,1742769000,-27.96468,153.43874,0.86,1.26,8.7,3.61,26.27,103.14,0.07,268.75
5401,2025-03-24 09:00:00,Gold Coast Mk4,4217,1742770800,-27.96456,153.43872,0.82,1.32,9.09,3.62,26.32,105.07,0.12,268.31
5402,2025-03-24 09:30:00,Gold Coast Mk4,4217,1742772600,-27.96456,153.43874,0.86,1.28,9.09,3.59,26.36,102.35,0.09,265.05
5403,2025-03-24 10:00:00,Gold Coast Mk4,4217,1742774400,-27.96455,153.43874,0.9,1.45,4.35,3.69,26.36,78.43,0.14,271.74
5404,2025-03-24 10:30:00,Gold Coast Mk4,4217,1742776200,-27.96441,153.43878,0.86,1.57,4.44,3.67,26.36,80.63,0.12,290.99
5405,2025-03-24 11:00:00,Gold Coast Mk4,4217,1742778000,-27.96434,153.43889,0.87,1.52,4.44,3.75,26.46,74.13,0.09,295.82
5406,2025-03-24 11:30:00,Gold Coast Mk4,4217,1742779800,-27.96428,153.43893,0.92,1.7,4.76,3.8,26.41,75.8,0.1,313.14
5407,2025-03-24 12:00:00,Gold Coast Mk4,4217,1742781600,-27.9643,153.43891,0.95,1.51,9.09,3.98,26.46,105.69,0.06,313.85
5408,2025-03-24 12:30:00,Gold Coast Mk4,4217,1742783400,-27.96426,153.43893,0.88,1.47,4.65,3.88,26.46,70.79,0.1,316.4
5409,2025-03-24 13:00:00,Gold Coast Mk4,4217,1742785200,-27.96425,153.43895,0.92,1.56,5.13,3.94,26.51,60.41,0.12,324.31
5410,2025-03-24 13:30:00,Gold Coast Mk4,4217,1742787000,-27.96423,153.43899,0.94,1.49,6.67,4.01,26.51,54.79,0.12,337.93
5411,2025-03-24 14:00:00,Gold Coast Mk4,4217,1742788800,-27.96425,153.43899,0.9,1.67,5.13,4.02,26.6,62.35,0.13,349.27
5412,2025-03-24 14:30:00,Gold Coast Mk4,4217,1742790600,-27.96423,153.43897,0.86,1.6,5.71,3.91,26.6,56.1,0.12,348.48
5413,2025-03-24 15:00:00,Gold Coast Mk4,4217,1742792400,-27.96422,153.43899,0.88,1.5,6.25,3.9,26.6,61.38,0.15,343.47
5414,2025-03-24 15:30:00,Gold Coast Mk4,4217,1742794200,-27.9642,153.43897,0.85,1.29,5.71,3.75,26.6,51.27,0.14,350.68
5415,2025-03-24 16:00:00,Gold Coast Mk4,4217,1742796000,-27.96423,153.43895,0.81,1.53,5.0,3.69,26.55,57.95,0.15,330.11
5416,2025-03-24 16:30:00,Gold Coast Mk4,4217,1742797800,-27.96422,153.43899,0.84,1.26,6.67,3.72,26.55,63.67,0.14,325.27
5417,2025-03-24 17:00:00,Gold Coast Mk4,4217,1742799600,-27.96422,153.43897,0.83,1.65,5.56,3.7,26.51,55.84,0.16,330.99
5418,2025-03-24 17:30:00,Gold Coast Mk4,4217,1742801400,-27.96422,153.43899,0.87,1.38,5.88,3.76,26.46,55.75,0.17,331.16
5419,2025-03-24 18:00:00,Gold Coast Mk4,4217,1742803200,-27.9642,153.43897,0.83,1.38,6.06,3.68,26.46,57.25,0.13,331.08
5420,2025-03-24 18:30:00,Gold Coast Mk4,4217,1742805000,-27.96419,153.43902,0.82,1.27,6.06,3.7,26.46,55.84,0.14,329.23
5421,2025-03-24 19:00:00,Gold Coast Mk4,4217,1742806800,-27.9642,153.43902,0.78,1.25,6.25,3.66,26.46,61.29,0.13,334.86
5422,2025-03-24 19:30:00,Gold Coast Mk4,4217,1742808600,-27.96419,153.43906,0.77,1.36,6.45,3.67,26.46,61.91,0.17,346.11
5423,2025-03-24 20:00:00,Gold Coast Mk4,4217,1742810400,-27.96416,153.43912,0.81,1.58,6.06,3.62,26.46,60.76,0.17,348.84
5424,2025-03-24 20:30:00,Gold Coast Mk4,4217,1742812200,-27.96417,153.43906,0.8,1.4,6.06,3.6,26.46,62.35,0.15,332.57
5425,2025-03-24 21:00:00,Gold Coast Mk4,4217,1742814000,-27.96416,153.43906,0.85,1.35,6.25,3.6,26.46,67.71,0.19,334.24
5426,2025-03-24 21:30:00,Gold Coast Mk4,4217,1742815800,-27.96416,153.43906,0.83,1.47,6.06,3.58,26.36,59.01,0.17,339.52
5427,2025-03-24 22:00:00,Gold Coast Mk4,4217,1742817600,-27.96416,153.43906,0.88,1.5,6.25,3.52,26.36,68.59,0.23,333.1
5428,2025-03-24 22:30:00,Gold Coast Mk4,4217,1742819400,-27.96417,153.43906,0.9,1.44,6.45,3.56,26.36,69.82,0.2,332.92
5429,2025-03-24 23:00:00,Gold Coast Mk4,4217,1742821200,-27.96419,153.43906,0.97,1.54,4.65,3.6,26.36,76.94,0.2,324.4
5430,2025-03-24 23:30:00,Gold Coast Mk4,4217,1742823000,-27.96419,153.43904,1.04,1.54,4.88,3.65,26.41,74.39,0.22,323.69
5431,2025-03-25 00:00:00,Gold Coast Mk4,4217,1742824800,-27.96419,153.43904,1.1,1.88,5.13,3.77,26.41,73.25,0.2,315.52
5432,2025-03-25 00:30:00,Gold Coast Mk4,4217,1742826600,-27.96419,153.43904,1.17,2.23,5.41,3.85,26.41,69.91,0.18,318.51
5433,2025-03-25 01:00:00,Gold Coast Mk4,4217,1742828400,-27.96417,153.4391,1.15,2.1,4.76,3.83,26.41,76.68,0.14,329.58
5434,2025-03-25 01:30:00,Gold Coast Mk4,4217,1742830200,-27.96419,153.43908,1.18,2.11,5.0,3.86,26.36,70.08,0.16,342.86
5435,2025-03-25 02:00:00,Gold Coast Mk4,4217,1742832000,-27.96417,153.4391,1.14,2.06,5.13,3.88,26.36,71.84,0.2,339.52
5436,2025-03-25 02:30:00,Gold Coast Mk4,4217,1742833800,-27.96417,153.43908,1.12,1.9,5.26,3.79,26.36,78.61,0.15,348.92
5437,2025-03-25 03:00:00,Gold Coast Mk4,4217,1742835600,-27.96417,153.43908,1.15,1.89,4.88,3.79,26.36,86.35,0.21,348.04
5438,2025-03-25 03:30:00,Gold Coast Mk4,4217,1742837400,-27.96419,153.43906,1.14,1.79,4.65,3.74,26.32,92.15,0.2,342.77
5439,2025-03-25 04:00:00,Gold Coast Mk4,4217,1742839200,-27.96417,153.43906,1.18,1.9,4.65,3.85,26.32,93.91,0.21,335.3
5440,2025-03-25 04:30:00,Gold Coast Mk4,4217,1742841000,-27.96417,153.43906,1.21,2.16,4.76,3.85,26.32,88.37,0.23,322.81
5441,2025-03-25 05:00:00,Gold Coast Mk4,4217,1742842800,-27.96416,153.43908,1.21,2.09,4.76,3.84,26.32,89.16,0.22,337.05
5442,2025-03-25 05:30:00,Gold Coast Mk4,4217,1742844600,-27.96416,153.43908,1.21,2.0,4.35,3.8,26.32,91.97,0.21,324.22
5443,2025-03-25 06:00:00,Gold Coast Mk4,4217,1742846400,-27.96416,153.4391,1.17,1.98,5.41,3.95,26.32,86.52,0.2,323.6
5444,2025-03-25 06:30:00,Gold Coast Mk4,4217,1742848200,-27.96413,153.4391,1.16,1.83,5.71,3.84,26.32,75.09,0.17,336.88
5445,2025-03-25 07:00:00,Gold Coast Mk4,4217,1742850000,-27.96416,153.4391,1.15,1.79,5.0,3.82,26.36,91.36,0.16,340.84
5446,2025-03-25 07:30:00,Gold Coast Mk4,4217,1742851800,-27.96413,153.43912,1.19,1.9,6.06,3.86,26.32,74.92,0.2,353.14
5447,2025-03-25 08:00:00,Gold Coast Mk4,4217,1742853600,-27.96416,153.43912,1.11,1.63,5.88,3.88,26.27,73.95,0.24,347.43
5448,2025-03-25 08:30:00,Gold Coast Mk4,4217,1742855400,-27.96416,153.43912,1.18,1.92,5.71,3.92,26.32,79.49,0.22,340.92
5449,2025-03-25 09:00:00,Gold Coast Mk4,4217,1742857200,-27.96416,153.43912,1.2,1.82,4.65,3.95,26.36,84.15,0.18,336.53
5450,2025-03-25 09:30:00,Gold Coast Mk4,4217,1742859000,-27.96416,153.43914,1.15,1.9,5.56,3.87,26.36,75.53,0.24,344.18
5451,2025-03-25 10:00:00,Gold Coast Mk4,4217,1742860800,-27.96416,153.43917,1.17,2.13,4.88,3.77,26.32,95.67,0.25,348.22
5452,2025-03-25 10:30:00,Gold Coast Mk4,4217,1742862600,-27.96416,153.43919,1.16,2.12,6.25,3.84,26.32,71.58,0.28,351.82
5453,2025-03-25 11:00:00,Gold Coast Mk4,4217,1742864400,-27.96417,153.43921,1.14,1.99,6.06,4.01,26.36,77.03,0.27,351.82
5454,2025-03-25 11:30:00,Gold Coast Mk4,4217,1742866200,-27.96417,153.43917,1.07,1.77,5.88,3.96,26.36,70.96,0.32,1.76
5455,2025-03-25 12:00:00,Gold Coast Mk4,4217,1742868000,-27.96416,153.43917,1.1,1.66,5.71,3.92,26.36,77.91,0.26,352.97
5456,2025-03-25 12:30:00,Gold Coast Mk4,4217,1742869800,-27.96416,153.43912,1.22,2.0,5.88,3.91,26.32,77.47,0.35,352.62
5457,2025-03-25 13:00:00,Gold Coast Mk4,4217,1742871600,-27.96416,153.43914,1.19,2.6,5.41,3.83,26.32,85.29,0.36,347.96
5458,2025-03-25 13:30:00,Gold Coast Mk4,4217,1742873400,-27.96416,153.43917,1.22,2.35,6.06,4.0,26.32,79.75,0.36,349.8
5459,2025-03-25 14:00:00,Gold Coast Mk4,4217,1742875200,-27.96416,153.43919,1.15,1.97,5.56,4.0,26.32,83.97,0.34,344.88
5460,2025-03-25 14:30:00,Gold Coast Mk4,4217,1742877000,-27.96416,153.43917,1.14,1.99,5.71,4.1,26.32,79.31,0.36,354.99
5461,2025-03-25 15:00:00,Gold Coast Mk4,4217,1742878800,-27.96413,153.43912,1.12,1.66,20.0,3.95,26.32,94.87,0.37,347.6
5462,2025-03-25 15:30:00,Gold Coast Mk4,4217,1742880600,-27.96413,153.43914,1.12,1.96,5.41,3.84,26.32,82.21,0.33,347.6
5463,2025-03-25 16:00:00,Gold Coast Mk4,4217,1742882400,-27.96416,153.43914,1.21,1.93,20.0,4.07,26.36,88.9,0.28,350.86
5464,2025-03-25 16:30:00,Gold Coast Mk4,4217,1742884200,-27.96416,153.43917,1.16,2.02,5.0,4.02,26.32,93.99,0.35,346.73
5465,2025-03-25 17:00:00,Gold Coast Mk4,4217,1742886000,-27.96411,153.43914,1.22,1.93,20.0,4.08,26.27,93.03,0.35,345.41
5466,2025-03-25 17:30:00,Gold Coast Mk4,4217,1742887800,-27.96413,153.43917,1.18,1.91,20.0,4.11,26.27,94.87,0.38,344.26
5467,2025-03-25 18:00:00,Gold Coast Mk4,4217,1742889600,-27.96413,153.43917,1.15,1.7,18.18,4.09,26.22,101.03,0.37,352.44
5468,2025-03-25 18:30:00,Gold Coast Mk4,4217,1742891400,-27.96413,153.43917,1.24,2.08,18.18,4.43,26.22,101.73,0.35,350.15
5469,2025-03-25 19:00:00,Gold Coast Mk4,4217,1742893200,-27.96413,153.43914,1.32,2.21,18.18,4.3,26.22,105.07,0.33,346.64
5470,2025-03-25 19:30:00,Gold Coast Mk4,4217,1742895000,-27.96416,153.43917,1.39,2.23,18.18,4.44,26.17,107.36,0.35,340.75
5471,2025-03-25 20:00:00,Gold Coast Mk4,4217,1742896800,-27.96413,153.43914,1.44,2.14,18.18,4.5,26.17,106.65,0.31,343.12
5472,2025-03-25 20:30:00,Gold Coast Mk4,4217,1742898600,-27.96413,153.43914,1.4,2.02,18.18,4.44,26.17,112.9,0.34,342.51
5473,2025-03-25 21:00:00,Gold Coast Mk4,4217,1742900400,-27.96413,153.4391,1.45,2.37,18.18,4.53,26.17,99.45,0.31,334.07
5474,2025-03-25 21:30:00,Gold Coast Mk4,4217,1742902200,-27.96413,153.43912,1.47,2.25,18.18,4.59,26.17,102.08,0.29,341.8
5475,2025-03-25 22:00:00,Gold Coast Mk4,4217,1742904000,-27.96413,153.43917,1.51,2.39,18.18,4.53,26.17,105.07,0.28,349.19
5476,2025-03-25 22:30:00,Gold Coast Mk4,4217,1742905800,-27.96413,153.43914,1.48,2.17,18.18,4.84,26.17,103.31,0.27,341.98
5477,2025-03-25 23:00:00,Gold Coast Mk4,4217,1742907600,-27.96413,153.43917,1.4,2.22,18.18,4.51,26.13,100.15,0.34,344.26
5478,2025-03-25 23:30:00,Gold Coast Mk4,4217,1742909400,-27.96413,153.43914,1.41,2.64,18.18,4.53,26.08,95.31,0.36,343.65
5479,2025-03-26 00:00:00,Gold Coast Mk4,4217,1742911200,-27.96413,153.43914,1.41,2.44,18.18,4.55,26.08,103.93,0.33,348.31
5480,2025-03-26 00:30:00,Gold Coast Mk4,4217,1742913000,-27.96411,153.43912,1.42,2.31,18.18,4.65,26.08,95.58,0.31,338.11
5481,2025-03-26 01:00:00,Gold Coast Mk4,4217,1742914800,-27.96413,153.43912,1.55,2.36,18.18,4.53,26.08,107.45,0.33,341.54
5482,2025-03-26 01:30:00,Gold Coast Mk4,4217,1742916600,-27.96416,153.43908,1.53,2.5,18.18,4.49,26.08,111.31,0.31,331.78
5483,2025-03-26 02:00:00,Gold Coast Mk4,4217,1742918400,-27.96416,153.43908,1.56,2.98,18.18,4.59,26.03,114.57,0.28,318.42
5484,2025-03-26 02:30:00,Gold Coast Mk4,4217,1742920200,-27.96416,153.4391,1.69,2.78,18.18,4.97,26.03,107.18,0.31,333.8
5485,2025-03-26 03:00:00,Gold Coast Mk4,4217,1742922000,-27.96413,153.4391,1.56,2.45,16.67,4.65,26.08,118.52,0.27,336.53
5486,2025-03-26 03:30:00,Gold Coast Mk4,4217,1742923800,-27.96416,153.4391,1.56,2.55,18.18,4.78,26.08,110.87,0.25,324.48
5487,2025-03-26 04:00:00,Gold Coast Mk4,4217,1742925600,-27.96413,153.43912,1.46,2.38,16.67,4.63,26.08,115.09,0.24,336.0
5488,2025-03-26 04:30:00,Gold Coast Mk4,4217,1742927400,-27.96416,153.43912,1.61,2.48,18.18,4.67,26.08,113.77,0.26,339.69
5489,2025-03-26 05:00:00,Gold Coast Mk4,4217,1742929200,-27.96413,153.43912,1.52,2.37,16.67,4.7,26.08,116.76,0.23,342.59
5490,2025-03-26 05:30:00,Gold Coast Mk4,4217,1742931000,-27.96416,153.43906,1.53,2.99,18.18,4.6,26.08,121.25,0.23,333.98
5491,2025-03-26 06:00:00,Gold Coast Mk4,4217,1742932800,-27.96416,153.43906,1.5,2.41,16.67,4.49,26.03,119.4,0.24,339.52
5492,2025-03-26 06:30:00,Gold Coast Mk4,4217,1742934600,-27.96416,153.4391,1.58,2.92,18.18,4.7,26.08,113.6,0.19,330.55
5493,2025-03-26 07:00:00,Gold Coast Mk4,4217,1742936400,-27.96417,153.43906,1.45,2.43,18.18,4.51,26.08,116.06,0.21,330.46
5494,2025-03-26 07:30:00,Gold Coast Mk4,4217,1742938200,-27.96416,153.4391,1.59,2.63,16.67,4.72,25.99,124.85,0.22,341.89
5495,2025-03-26 08:00:00,Gold Coast Mk4,4217,1742940000,-27.96417,153.43906,1.41,2.28,6.67,4.29,26.03,91.8,0.24,337.58
5496,2025-03-26 08:30:00,Gold Coast Mk4,4217,1742941800,-27.96417,153.4391,1.42,2.42,6.9,4.32,26.08,82.92,0.16,339.16
5497,2025-03-26 09:00:00,Gold Coast Mk4,4217,1742943600,-27.96419,153.43906,1.46,2.6,7.14,4.53,26.08,82.83,0.23,334.15
5498,2025-03-26 09:30:00,Gold Coast Mk4,4217,1742945400,-27.96419,153.43908,1.41,2.41,6.9,4.43,26.03,79.23,0.24,339.08
5499,2025-03-26 10:00:00,Gold Coast Mk4,4217,1742947200,-27.96417,153.43912,1.44,2.24,6.9,4.41,25.99,82.92,0.27,341.63
5500,2025-03-26 10:30:00,Gold Coast Mk4,4217,1742949000,-27.96419,153.4391,1.43,2.37,6.45,4.51,26.03,88.02,0.22,353.76
5501,2025-03-26 11:00:00,Gold Coast Mk4,4217,1742950800,-27.96417,153.43912,1.42,2.15,16.67,4.52,25.99,120.81,0.23,350.33
5502,2025-03-26 11:30:00,Gold Coast Mk4,4217,1742952600,-27.96417,153.43912,1.42,2.29,6.67,4.54,25.99,87.84,0.23,348.04
5503,2025-03-26 12:00:00,Gold Coast Mk4,4217,1742954400,-27.96416,153.43912,1.44,2.28,6.25,4.64,25.94,93.2,0.26,350.42
5504,2025-03-26 12:30:00,Gold Coast Mk4,4217,1742956200,-27.96417,153.43912,1.45,2.58,6.45,4.78,25.99,80.98,0.24,352.62
5505,2025-03-26 13:00:00,Gold Coast Mk4,4217,1742958000,-27.96417,153.43912,1.42,2.4,6.67,4.61,25.99,88.54,0.29,353.14
5506,2025-03-26 13:30:00,Gold Coast Mk4,4217,1742959800,-27.96417,153.43914,1.41,2.94,6.67,4.51,26.08,90.48,0.29,347.78
5507,2025-03-26 14:00:00,Gold Coast Mk4,4217,1742961600,-27.96413,153.43919,1.44,2.45,6.9,4.51,26.03,81.69,0.29,355.43
5508,2025-03-26 14:30:00,Gold Coast Mk4,4217,1742963400,-27.96417,153.43917,1.52,2.94,6.9,4.46,26.08,82.48,0.27,342.95
5509,2025-03-26 15:00:00,Gold Coast Mk4,4217,1742965200,-27.96413,153.43912,1.42,2.53,6.9,4.31,26.08,85.99,0.28,345.49
5510,2025-03-26 15:30:00,Gold Coast Mk4,4217,1742967000,-27.96411,153.43912,1.52,2.39,6.45,4.44,26.08,86.96,0.29,342.24
5511,2025-03-26 16:00:00,Gold Coast Mk4,4217,1742968800,-27.96413,153.43917,1.44,2.61,7.69,4.44,26.08,69.29,0.27,338.73
5512,2025-03-26 16:30:00,Gold Coast Mk4,4217,1742970600,-27.96413,153.43919,1.59,2.84,6.45,4.58,26.08,83.8,0.31,346.64
5513,2025-03-26 17:00:00,Gold Coast Mk4,4217,1742972400,-27.96413,153.43919,1.63,3.29,8.0,4.52,26.13,72.63,0.3,347.69
5514,2025-03-26 17:30:00,Gold Coast Mk4,4217,1742974200,-27.96413,153.43919,1.62,2.97,7.14,4.54,26.13,82.13,0.28,341.63
5515,2025-03-26 18:00:00,Gold Coast Mk4,4217,1742976000,-27.96416,153.43914,1.49,2.19,7.41,4.69,26.13,73.6,0.24,343.74
5516,2025-03-26 18:30:00,Gold Coast Mk4,4217,1742977800,-27.96413,153.43917,1.48,2.47,16.67,4.68,26.13,125.91,0.26,347.78
5517,2025-03-26 19:00:00,Gold Coast Mk4,4217,1742979600,-27.96413,153.43919,1.48,2.17,7.69,4.55,26.03,83.8,0.32,349.36
5518,2025-03-26 19:30:00,Gold Coast Mk4,4217,1742981400,-27.96413,153.43921,1.47,2.84,8.0,4.57,26.08,67.88,0.29,352.0
5519,2025-03-26 20:00:00,Gold Coast Mk4,4217,1742983200,-27.96413,153.43921,1.61,2.77,7.14,4.91,26.08,80.63,0.27,347.08
